ORIS,Unit ID,Facility,State,ERTAC Region,Fuel/Unit Type Bin, Maximum hourly heat input (mmbtu) , ERTAC heat rate (btu/kw-hr) , OS heat rate (btu/kw-hr) , Non-OS heat rate (btu/kw-hr) , Generation capacity (MW) , num of hours in FY where unit operated at max hourly , BY Utilization fraction , FY Utilization fraction , Base year generation (MW-hrs) , Base year heat input (mmbtu) , Future year generation (MW-hrs) , Future year heat input (mmbtu) , BY Annual SO2 (tons) , BY Average Annual SO2 Rate (lbs/mmbtu) , BY Annual NOx (tons) , BY Average Annual NOx Rate (lbs/mmbtu) , BY OS NOx (tons) , BY Average OS NOx Rate (lbs/mmbtu) , BY OS heat input (mmbtu) , BY NonOS NOx (tons) , BY Average NonOS NOx Rate (lbs/mmbtu) , FY Annual SO2 (tons) , FY Average Annual SO2 Rate (lbs/mmbtu) , FY Annual NOx (tons) , FY Average Annual NOx Rate (lbs/mmbtu) , FY OS NOx (tons) , FY Average OS NOx Rate (lbs/mmbtu) , FY OS heat input (mmbtu) , FY NonOS NOx (tons) , FY Average NonOS NOx Rate (lbs/mmbtu) ,Hierarchy Order,Longitude,Latitude,Generation Deficit Unit?, Retirement Date, New Unit?, Gasified?
55165,GTG1,Calcasieu Plant,LA,SRDA,simple cycle gas,1950,10650.61155,10878.21371,10521.33065,183.0880781,0,0.187675759,0.207589924,301004.06,3205877.319,332943.4236,3546051.074,0.9618125,0.000600031,151.4188705,0.094463297,54.4911405,0.091879267,1186146.608,96.92773,0.095980845,1.063869858,0.000600031,167.4926148,0.094467119,61.50534757,0.091967702,1337542.338,105.9872672,0.095980845,1,-93.3458,30.1603,N,1/1/2050,,
55165,GTG2,Calcasieu Plant,LA,SRDA,simple cycle gas,2100,11031.85325,11165.69218,10829.72693,190.3578621,6,0.077115923,0.08335416,128593.49,1418624.511,138995.9685,1533383.127,0.4256035,0.000600023,51.2615775,0.072269409,29.370263,0.067999337,863839.693,21.8913145,0.078918218,0.460032391,0.000600023,55.46681986,0.072345677,31.38199398,0.067999337,923008.8286,24.08482588,0.078918218,7,-93.3458,30.1603,N,1/1/2050,,
55166,CT-1,Broad River Energy Center,SC,SRVC,simple cycle gas,2137.5,10394.96477,10271.91678,10454.79999,205.6284026,0,0.152009493,0.139564099,273815.43,2846301.748,251397.4831,2613267.98,0.8869375,0.000623221,51.665924,0.036303898,18.7927925,0.040844055,920221.683,32.8731315,0.034134751,0.814321732,0.000623221,47.68923481,0.036497776,18.79635752,0.040844055,920396.2506,28.89287729,0.034134751,16,-81.575,35.0786,N,1/1/2050,,
55166,CT-2,Broad River Energy Center,SC,SRVC,simple cycle gas,2137.5,10333.43463,10281.39221,10357.8827,206.852811,0,0.145057747,0.134203012,262849.08,2716133.785,243179.968,2512884.302,0.81507,0.000600169,44.086962,0.032463027,16.373834,0.037912712,863764.846,27.713128,0.029921823,0.754077954,0.000600169,41.02074158,0.032648333,16.25321545,0.037912712,857401.885,24.76752614,0.029921823,18,-81.575,35.0786,N,1/1/2050,,
55166,CT-3,Broad River Energy Center,SC,SRVC,simple cycle gas,2137.5,10565.05293,10453.72168,10612.46865,202.3179641,0,0.137746674,0.127218755,244129.17,2579237.603,225470.4814,2382107.571,0.807449,0.000626114,44.6340135,0.034610238,16.79918,0.04407685,762267.718,27.8348335,0.03063874,0.745736017,0.000626114,41.58531486,0.034914725,16.70474655,0.04407685,757982.7725,24.88056831,0.03063874,21,-81.575,35.0786,N,1/1/2050,,
55166,CT-4,Broad River Energy Center,SC,SRVC,simple cycle gas,2137.5,10652.06878,10531.88432,10709.65983,200.6652457,0,0.142384302,0.131793268,250287.05,2666074.872,231669.8383,2467763.052,0.8617175,0.000646432,47.275588,0.035464561,16.3485475,0.038289676,853940.241,30.9270405,0.03413327,0.797619988,0.000646432,43.88664826,0.03556796,16.30779021,0.038289676,851811.349,27.57885805,0.03413327,20,-81.575,35.0786,N,1/1/2050,,
55166,CT-5,Broad River Energy Center,SC,SRVC,simple cycle gas,2137.5,10825.09322,10671.70956,10913.48546,197.4578839,0,0.124469974,0.117561164,215299.58,2330638.024,203349.197,2201274.015,0.734691,0.000630463,41.8131035,0.035881251,17.5564255,0.041801107,839998.113,24.256678,0.032545322,0.693911363,0.000630463,39.72207991,0.036090082,17.61998255,0.041801107,843039.0397,22.10209735,0.032545322,27,-81.575,35.0786,N,1/1/2050,,
55168,CTG-1A,Bastrop Clean Energy Center,TX,ERCT,combined cycle gas,2450,7171.602748,7135.736164,7203.433,341.6251689,0,0.520701348,0.576745127,1558269.85,11175292.34,1725988.507,12378103.92,3.3527965,0.000600037,167.0558665,0.02989736,78.428212,0.030001927,5228211.601,88.6276545,0.029805432,3.713662447,0.000600037,185.0441545,0.029898627,88.37306905,0.030000511,5891437.64,96.67108549,0.029806092,72,-97.55,30.1458,N,1/1/2050,,
55168,CTG-1B,Bastrop Clean Energy Center,TX,ERCT,combined cycle gas,2450,7148.425879,7176.975946,7109.271342,342.7327976,0,0.434433289,0.484044582,1304316.14,9323807.25,1453266.076,10388564.83,2.7972975,0.000600033,146.452762,0.031414798,84.8493425,0.031346584,5413626.042,61.6034195,0.03150924,3.116742511,0.000600033,163.1789191,0.031415103,94.33380136,0.031347742,6018538.768,68.84511773,0.031507875,103,-97.55,30.1458,N,1/1/2050,,
55170,0001,Granite Ridge Energy,NH,NEWE,combined cycle gas,2849,10733.93778,10835.0976,10634.37328,265.4198354,39,0.48707445,0.398791984,1132485.97,12156033.94,927222.373,9952747.263,3.646971,0.000600026,49.756112,0.008186241,24.759405,0.008135795,6086536.111,24.996707,0.008236829,2.985955848,0.000600026,40.73561483,0.008185803,20.4564104,0.008136435,5028347.149,20.27920443,0.008236213,20,-71.4251,42.9043,N,1/1/2050,,
55170,0002,Granite Ridge Energy,NH,NEWE,combined cycle gas,2849,10791.93012,10865.20183,10692.36489,263.9935553,16,0.482376701,0.395978585,1115536.42,12038791.09,915733.5598,9882532.584,3.6117645,0.000600021,50.731197,0.008427955,28.3626585,0.008124268,6982206.215,22.3685385,0.008847291,2.964864171,0.000600021,41.62976108,0.008424918,23.48000678,0.008128247,5777385.094,18.14975429,0.008842437,21,-71.4251,42.9043,N,1/1/2050,,
55172,GT-1,Bosque County Power Plant,TX,ERCT,combined cycle gas,2136,6796.960643,6835.396003,6761.560577,314.2581092,276,0.576773654,0.6388488,1587800.79,10792219.48,1758687.525,11953729.89,3.237846,0.000600033,52.945602,0.00981181,24.431561,0.00939036,5203540.971,28.514041,0.010204216,3.586318513,0.000600033,58.6373368,0.009810718,27.18619457,0.009397008,5786138.633,31.45114223,0.010198841,50,-97.3586,31.8594,N,1/1/2050,,
55172,GT-2,Bosque County Power Plant,TX,ERCT,combined cycle gas,2136,6793.205736,6817.102008,6771.047936,314.4318137,342,0.588886102,0.655785588,1622041.24,11018859.86,1806310.702,12270640.22,3.305841,0.000600033,55.7375135,0.010116748,26.518111,0.009969016,5320105.878,29.2194025,0.010254664,3.681395904,0.000600033,62.06531159,0.010116067,29.75330373,0.009971424,5967714.088,32.31200786,0.010253018,45,-97.3586,31.8594,N,1/1/2050,,
55172,GT-3,Bosque County Power Plant,TX,ERCT,combined cycle gas,1910,11020.66381,11061.5313,10981.17429,173.3107944,1139,0.628694942,0.704298666,954486.27,10519072.3,1069268.037,11784043.57,3.1558855,0.000600031,131.4386485,0.02499054,60.5874055,0.023354432,5188514.683,70.851243,0.026583051,3.535396581,0.000600031,147.062952,0.024959676,69.31245907,0.023378803,5929513.116,77.75049297,0.026560795,33,-97.3586,31.8594,N,1/1/2050,,
55173,CT1,Acadia Power Station,LA,SPPR,combined cycle gas,2500,6408.457094,6165.220679,6622.101948,390.1095011,0,0.533557325,0.554712798,1823357.05,11684905.42,1895652.901,12148210.28,3.50565,0.000600031,56.259614,0.009629451,25.3906765,0.009660394,5256654.45,30.8689375,0.009604148,3.64464853,0.000600031,58.49632662,0.009630444,27.22975709,0.009660394,5637400.948,31.26656953,0.009604511,15,-92.4112,30.4284,N,1/1/2050,,
55173,CT2,Acadia Power Station,LA,SPPR,combined cycle gas,2500,6371.862385,6127.514724,6573.436847,392.3499675,0,0.508848763,0.528971657,1748905.93,11143787.91,1818068.031,11584479.3,3.343318,0.000600033,53.8377285,0.009662375,23.6052725,0.00974567,4844258.421,30.232456,0.009598322,3.475532599,0.000600033,55.98147561,0.00966491,25.30538099,0.00974567,5193153.562,30.67609461,0.00959929,17,-92.4112,30.4284,N,1/1/2050,,
55173,CT3,Acadia Power Station,LA,SPPR,combined cycle gas,2500,7044.884148,7112.314784,7001.017998,354.8674396,0,0.561554162,0.584374718,1745669.04,12298036.15,1816609.905,12797806.32,3.6895885,0.000600029,55.661834,0.00905215,22.1080365,0.009035671,4893502.015,33.5537975,0.009063041,3.839526773,0.000600029,57.92460146,0.00905227,22.9599424,0.009035918,5081928.222,34.96465906,0.009063041,12,-92.4112,30.4284,N,1/1/2050,,
55173,CT4,Acadia Power Station,LA,SPPR,combined cycle gas,2500,7021.299107,7091.035685,6963.606682,356.0594645,0,0.60756003,0.639488262,1895028.89,13305564.65,1994615.63,14004792.94,3.991867,0.00060003,63.6632995,0.009569425,28.651367,0.009418881,6083815.262,35.0119325,0.009696247,4.20164587,0.00060003,67.02706367,0.009572018,29.76393037,0.009420905,6318698.772,37.26313329,0.009696247,3,-92.4112,30.4284,N,1/1/2050,,
55176,1,Eastman Cogeneration Facility,TX,SPPR,combined cycle gas,2335,9768.697216,9696.472333,9824.378302,239.0288028,23,0.571371008,0.593260432,1196389.36,11687165.41,1242223.457,12134904.83,3.506206,0.00060001,145.981262,0.024981466,56.4470065,0.022354642,5050137.374,89.5342555,0.026980225,3.640529986,0.00060001,151.472479,0.024964758,59.176391,0.022388777,5286255.005,92.29608795,0.026953076,10,-94.6917,32.4472,N,1/1/2050,,
55176,2,Eastman Cogeneration Facility,TX,SPPR,combined cycle gas,2335,9555.053387,9575.883639,9540.109272,244.3733075,4,0.583447785,0.60741645,1248992.61,11934191.07,1300302.574,12424460.52,3.580466,0.000600035,144.475584,0.024212045,57.6114415,0.023062254,4996167.494,86.8641425,0.025040025,3.727555408,0.000600035,150.4271426,0.024214676,59.82275993,0.023076231,5184794.699,90.60438269,0.02502999,7,-94.6917,32.4472,N,1/1/2050,,
55177,A,South Point Energy Center LLC,AZ,AZNM,combined cycle gas,2150,6928.58619,6958.30543,6918.756465,310.3086172,306,0.04187407,0.067528037,113826.43,788656.231,183561.6973,1271823.041,0.236608,0.000600028,3.6623795,0.009287645,0.9367995,0.00951752,196857.906,2.72558,0.009211178,0.381564862,0.000600028,5.944530913,0.009348047,2.704078176,0.00951752,568231.6945,3.240452738,0.009211178,66,-114.5317,34.8678,N,1/1/2050,,
55177,B,South Point Energy Center LLC,AZ,AZNM,combined cycle gas,2150,8000,,,268.75,0,,0.004214611,,,9922.247169,79377.97735,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,0,0,0,0,0,79377.97735,0,-999.9,68,-114.5317,34.8678,N,1/1/2050,,
55178,CT-1,Dogwood Energy Facility,MO,SPPR,combined cycle gas,2410,7396.539416,7398.994623,7391.956367,325.828048,14,0.293247321,0.304928274,837002.25,6190920.133,870342.655,6437523.753,1.8573695,0.00060003,50.2621385,0.016237373,30.646162,0.015199082,4032633.197,19.6159765,0.018177357,1.931354309,0.00060003,52.25493822,0.016234484,32.2082607,0.015221842,4231848.078,20.04667752,0.018177357,37,-94.3006,38.7931,N,1/1/2050,,
55178,CT-2,Dogwood Energy Facility,MO,SPPR,combined cycle gas,2410,7356.668872,7351.994344,7364.622523,327.5939208,11,0.296648184,0.308706861,851298.04,6262717.792,885903.0995,6517295.756,1.8788965,0.000600026,50.365701,0.016084295,30.0685185,0.015255606,3941963.287,20.2971825,0.017491882,1.955273189,0.000600026,52.40514145,0.016081867,31.62982089,0.015273202,4141871.543,20.77532056,0.017491882,36,-94.3006,38.7931,N,1/1/2050,,
55179,CTGEN1,Rathdrum Power LLC,ID,NWPP,combined cycle gas,2040,6983.131986,6975.541241,6987.644127,292.1325279,0,0.520488679,0.198003145,1331972.66,9301340.887,506706.0746,3538395.398,2.790529,0.000600027,62.5992925,0.013460273,22.3332605,0.012894818,3463912.456,40.266032,0.013795812,1.061566831,0.000600027,23.78906879,0.013446247,8.858242588,0.012904646,1372876.489,14.9308262,0.013789606,15,-116.9214,47.7861,N,1/1/2050,,
55182,CTG1,Sunrise Power Company,CA,CAMX,combined cycle gas,1960,6771.222992,6769.921563,6772.374233,289.4602648,0,0.718285779,0.389460953,1821337.08,12332679.51,987545.2022,6686888.778,3.6999925,0.000600031,25.622198,0.004155171,11.8803465,0.004105423,5787635.393,13.7418515,0.004199162,2.006168919,0.000600031,13.89339169,0.004155413,6.40244711,0.004105987,3118591.151,7.490944579,0.00419861,3,-119.585,35.2097,N,1/1/2050,,
55182,CTG2,Sunrise Power Company,CA,CAMX,combined cycle gas,1966.2,6709.897505,6714.790961,6705.460633,293.0298113,0,0.694901312,0.376988638,1783770.77,11968919.04,967707.6478,6493219.132,3.590865,0.000600032,28.936182,0.004835221,13.3499885,0.004687695,5695757.911,15.5861935,0.004969167,1.94806843,0.000600032,15.70153151,0.004836286,7.179366377,0.004689289,3062027.427,8.522165132,0.004967467,22,-119.585,35.2097,N,1/1/2050,,
55183,1,Nelson Energy Center,IL,RFCW,combined cycle gas,2516,10742.0226,10807.66433,10695.77132,234.2203227,0,0.178463885,0.046108007,366166.85,3933372.579,94603.02682,1016227.852,1.1800735,0.000600031,39.1013915,0.019881865,17.2802915,0.021127561,1635805.599,21.8211,0.018994963,0.304884303,0.000600031,10.33253163,0.020335069,6.745909026,0.021127561,638588.5189,3.586622602,0.018994963,57,-89.6067,41.7749,N,1/1/2050,,
55183,2,Nelson Energy Center,IL,RFCW,combined cycle gas,2516,10814.57401,10684.50554,10916.87262,232.6490158,0,0.173829649,0.042566562,354265.76,3831233.281,86750.8821,938173.835,1.149423,0.000600028,39.0863685,0.020404066,16.618463,0.019945371,1666398.008,22.4679055,0.02075715,0.281465133,0.000600028,9.500696927,0.020253596,5.80368145,0.019945371,581957.7423,3.697015476,0.02075715,58,-89.6067,41.7749,N,1/1/2050,,
55187,CHV1,Reliant Energy Channelview Cogen,TX,ERCT,combined cycle gas,2707,6778.555871,6799.070099,6760.958469,399.3475973,0,0.586569367,0.648082808,2051986.79,13909507.1,2267178.336,15368195.02,4.173053,0.000600029,81.7466475,0.011754068,38.1141305,0.011833164,6441916.918,43.632517,0.011685836,4.610680441,0.000600029,90.3255849,0.011754872,42.64883841,0.011832081,7209017.261,47.67674649,0.011686655,46,-95.1242,29.8356,N,1/1/2050,,
55187,CHV2,Reliant Energy Channelview Cogen,TX,ERCT,combined cycle gas,2707,6878.207478,6878.489884,6878.000888,393.5618413,2,0.643509745,0.709933888,2218565.31,15259752.51,2447569.302,16834889.48,4.578143,0.000600028,89.514622,0.01173212,38.3285645,0.011890047,6447167.916,51.1860575,0.011616582,5.050706516,0.000600028,98.76566375,0.01173345,42.80975896,0.011888004,7202177.559,55.95590479,0.011617892,27,-95.1242,29.8356,N,1/1/2050,,
55187,CHV3,Reliant Energy Channelview Cogen,TX,ERCT,combined cycle gas,2707,6945.965986,6959.721297,6936.707191,389.722611,19,0.62326491,0.700113754,2127807.75,14779680.26,2390167.405,16602021.5,4.4341145,0.000600028,80.4980005,0.010893064,32.428189,0.010885994,5957781.933,48.0698115,0.010897838,4.980842817,0.000600028,90.422351,0.010892933,37.47387585,0.010886088,6884727.551,52.94847515,0.010897782,35,-95.1242,29.8356,N,1/1/2050,,
55187,CHV4,Reliant Energy Channelview Cogen,TX,ERCT,combined cycle gas,2707,6748.273926,6762.9963,6737.309142,401.1396143,0,0.59306091,0.65408359,2084005.97,14063443.15,2298438.632,15510493.49,4.2192495,0.000600031,76.6618395,0.010902286,32.586132,0.010832799,6016197.844,44.0757075,0.010954235,4.653386884,0.000600031,84.54940612,0.01090222,35.76435104,0.010832799,6602974.898,48.78505508,0.01095368,42,-95.1242,29.8356,N,1/1/2050,,
55188,1,Cordova Energy Company,IL,MROW,combined cycle gas,2148.300049,7604.786313,8328.951925,7303.410666,282.4931511,36,0.00695738,0.007377935,17217.01,130931.682,18257.73363,138846.1628,0.0392795,0.0006,0.77234,0.011797603,0.303565,0.014407167,42140.832,0.468775,0.010559084,0.041653844,0.0006,0.819799005,0.011808738,0.32480902,0.014407167,45089.92259,0.494989985,0.010559084,22,-90.2802,41.7146,N,1/1/2050,,
55188,2,Cordova Energy Company,IL,MROW,combined cycle gas,2148.300049,7793.582255,8258.166751,7701.293916,275.6498846,88,0.012444501,0.022549027,30049.65,234194.419,54448.97848,424352.5925,0.0702565,0.000599984,1.2798545,0.010929846,0.270921,0.013175248,41125.753,1.0089335,0.010451551,0.12730247,0.000599984,2.534872729,0.011947012,1.534871121,0.013175248,232993.1257,1.000001609,0.010451551,21,-90.2802,41.7146,N,1/1/2050,,
55192,OSC1,Osceola,FL,FRCC,simple cycle gas,1942,10000,,,194.2,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,84,-81.0978,28.1289,N,1/1/2050,,
55192,OSC2,Osceola,FL,FRCC,simple cycle gas,1942,10000,,,194.2,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,85,-81.0978,28.1289,N,1/1/2050,,
55192,OSC3,Osceola,FL,FRCC,simple cycle gas,1942,10000,,,194.2,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,86,-81.0978,28.1289,N,1/1/2050,,
55193,CT1,Ontelaunee Energy Center,PA,RFCE,combined cycle gas,2100,6629.501542,6597.660167,6651.526086,316.7658966,1023,0.79940023,0.657708229,2218231.12,14705766.63,1825054.344,12099200.58,4.4119335,0.000600028,49.848672,0.006779473,21.0284725,0.007028265,5983972.605,28.8201995,0.006608778,3.629927614,0.000600028,41.11531149,0.006796368,19.04743748,0.007024625,5423047.273,22.06787402,0.006610955,2,-75.9353,40.4219,N,1/1/2050,,
55193,CT2,Ontelaunee Energy Center,PA,RFCE,combined cycle gas,2100,6579.439263,6528.86104,6614.951879,319.1761358,1021,0.787339697,0.645080834,2201388.37,14483901.08,1803635.013,11866907.02,4.345366,0.000600027,51.921277,0.007169516,21.300675,0.007185608,5928704.629,30.620602,0.007158363,3.560232429,0.000600027,42.54708571,0.007170712,19.38561206,0.007185379,5395849.404,23.16147365,0.007158482,3,-75.9353,40.4219,N,1/1/2050,,
55193,G42004,Ontelaunee Energy Center,PA,RFCE,combined cycle gas,4540.178737,9080.357475,,,500,11,,0.767903202,,,3363416.023,30541019.83,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,9.162664375,0.000600023,72.6800795,0.004759506,32.37101867,0.004759506,13602680.81,40.30906083,0.004759506,21,-75.9353,40.4219,Y,,,
55196,1,Allegheny Energy Units 1 & 2,PA,RFCW,simple cycle gas,485,9920.759515,9943.966817,9867.795018,48.88738602,166,0.107501351,0.11056004,46037.83,456730.24,47347.72445,469725.3878,0.1370455,0.000600116,17.524134,0.076737349,12.118392,0.076139469,318320.896,5.405742,0.078112385,0.140944796,0.000600116,18.02274697,0.076737376,12.54384205,0.076151873,329442.7706,5.478904921,0.078112385,38,-79.7678,40.5447,N,1/1/2050,,
55196,2,Allegheny Energy Units 1 & 2,PA,RFCW,simple cycle gas,485,9912.14166,9913.074057,9909.791506,48.92988989,49,0.102788904,0.106289606,44057.98,436708.939,45558.47111,451582.0194,0.1310485,0.000600164,15.53392,0.071140838,10.9403685,0.069975219,312692.655,4.5935515,0.074079812,0.135511644,0.000600164,16.06509779,0.071150299,11.34573078,0.069998868,324168.9797,4.719367014,0.074079812,42,-79.7678,40.5447,N,1/1/2050,,
55197,AA-001,Caledonia,MS,SRCE,combined cycle gas,2000,7052.659381,7011.874237,7093.329261,283.5809717,0,0.641248538,0.362752235,1592969.94,11234674.39,901137.97,6355419.158,3.3705585,0.000600028,62.472856,0.011121436,30.190138,0.010826757,5576949.498,32.282718,0.011411908,1.906714099,0.000600028,35.28988903,0.011105448,18.16837105,0.010831339,3354778.429,17.12151798,0.011411908,12,-88.2717,33.6464,N,1/1/2050,,
55197,AA-002,Caledonia,MS,SRCE,combined cycle gas,2000,7055.838042,7062.195643,7050.533964,283.4532182,0,0.718841301,0.404335638,1784919.03,12594099.59,1003985.683,7083960.373,3.778414,0.000600029,60.642334,0.009630277,26.043238,0.009084852,5733332.162,34.599096,0.010086072,2.125291677,0.000600029,34.01328953,0.009602902,15.66259959,0.00909257,3445142.299,18.35068994,0.010086072,1,-88.2717,33.6464,N,1/1/2050,,
55197,AA-003,Caledonia,MS,SRCE,combined cycle gas,2000,6990.394472,6965.092542,7019.576921,286.1068868,0,0.602447716,0.349202254,1509912.5,10554883.99,875204.326,6118023.482,3.166625,0.00060003,55.336004,0.010485384,28.192146,0.0100099,5632852.824,27.143858,0.011029535,1.835499672,0.00060003,31.99710043,0.010459947,17.25170845,0.010017767,3444222.325,14.74539198,0.011029535,20,-88.2717,33.6464,N,1/1/2050,,
55198,GTG101,Riverside Generating Company,KY,RFCW,simple cycle gas,2133,11013.58296,11208.93864,10667.03309,193.6699444,46,0.054865828,0.057362722,93082.55,1025172.387,97318.65214,1071827.049,0.3075615,0.000600019,28.3089135,0.055227616,17.2641115,0.051748685,667228.998,11.044802,0.061712563,0.321558344,0.000600019,29.65946293,0.055343748,17.72655204,0.051748685,685101.5506,11.93291088,0.061712563,99,-82.6042,38.1933,N,1/1/2050,,
55198,GTG201,Riverside Generating Company,KY,RFCW,simple cycle gas,2133,10835.70716,10927.9665,10522.32526,196.8491737,32,0.066208485,0.06940498,114169.83,1237110.844,119681.8612,1296837.6,0.371152,0.00060003,35.061057,0.056682159,25.9748485,0.053896493,963878.992,9.0862085,0.066509146,0.389070932,0.00060003,36.81369432,0.056774563,26.97285817,0.053896493,1000913.301,9.840836154,0.066509146,74,-82.6042,38.1933,N,1/1/2050,,
55198,GTG301,Riverside Generating Company,KY,RFCW,simple cycle gas,2133,10965.75644,11100.5845,10584.58317,194.5146248,36,0.066987204,0.070155287,114142.72,1251661.267,119540.9691,1310857.152,0.3755095,0.000600018,35.9460775,0.057437389,26.405517,0.056423366,935978.085,9.5405605,0.060443895,0.393268791,0.000600018,37.67024206,0.057474214,27.31561505,0.056423366,968237.7006,10.35462701,0.060443895,72,-82.6042,38.1933,N,1/1/2050,,
55198,GTG401,Riverside Generating Company,KY,RFCW,simple cycle gas,2133,11094.20506,11146.57582,10913.37369,192.262536,45,0.066096022,0.0692031,111320.23,1235009.459,116553.2324,1293065.46,0.3705165,0.000600022,38.92419,0.063034643,29.577245,0.061479579,962181.119,9.346945,0.068518872,0.387933943,0.000600022,40.7718497,0.063062313,30.81138072,0.061479579,1002328.945,9.960468981,0.068518872,75,-82.6042,38.1933,N,1/1/2050,,
55198,GTG501,Riverside Generating Company,KY,RFCW,simple cycle gas,2133,11119.41021,11139.15436,10934.25681,191.826721,22,0.05616557,0.058879721,94380.74,1049458.164,98941.60578,1100172.302,0.314851,0.000600026,30.650978,0.058412958,27.2155905,0.057295067,950015.144,3.4353875,0.069092582,0.330065896,0.000600026,32.14880379,0.058443216,28.44992576,0.057295067,993102.1087,3.69887803,0.069092582,92,-82.6042,38.1933,N,1/1/2050,,
